Date,Open,High,Low,Close,Adj Close,Volume,CloseUSD
2012-11-23,37844.55078,37877.69922,37637.53125,37865.58984,37865.58984,0.0,2650.5912888000003
2012-11-26,37865.58984,37902.96875,37707.26172,37766.23828,37766.23828,0.0,2643.6366796
2012-11-27,37766.23828,37974.53125,37736.51953,37805.80078,37805.80078,0.0,2646.4060546
2012-11-28,37805.80078,37805.80078,37414.48828,37438.41016,37438.41016,0.0,2620.6887112000004
2012-11-29,37438.41016,37947.92969,37438.41016,37909.30859,37909.30859,0.0,2653.6516013000005
2012-11-30,37909.30859,38104.60938,37801.30859,38104.60938,38104.60938,0.0,2667.3226566000003
2012-12-03,38104.60938,38104.60938,37912.73828,38049.73828,38049.73828,0.0,2663.4816796
2012-12-04,38049.73828,38087.53125,37937.64844,37991.30859,37991.30859,0.0,2659.3916013000003
2012-12-05,37991.30859,38300.55859,37991.30859,38189.82031,38189.82031,0.0,2673.2874217000003
2012-12-06,38189.82031,38387.46875,38125.85156,38287.53906,38287.53906,0.0,2680.1277342000003
2012-12-07,38287.53906,38317.92188,38066.14063,38195.89063,38195.89063,0.0,2673.7123441000003
2012-12-10,38195.89063,38357.07031,38008.48047,38357.07031,38357.07031,0.0,2684.9949217000003
2012-12-11,38357.07031,38535.96875,38325.35156,38535.96875,38535.96875,0.0,2697.5178125
2012-12-12,38535.96875,38789.42969,38494.19141,38763.64063,38763.64063,0.0,2713.4548441
2012-12-13,38763.64063,38797.21875,38616.37891,38676.69922,38676.69922,0.0,2707.3689454000005
2012-12-14,38676.69922,38822.67969,38573.44141,38674.48047,38674.48047,0.0,2707.2136329000004
2012-12-17,38674.48047,38674.48047,38674.48047,38674.48047,38674.48047,0.0,2707.2136329000004
2012-12-18,38674.48047,38910.82031,38674.48047,38879.69922,38879.69922,0.0,2721.5789454000005
2012-12-19,38879.69922,39207.10938,38879.69922,39164.83984,39164.83984,0.0,2741.5387888000005
2012-12-20,39164.83984,39317.71094,38947.41016,39220.96094,39220.96094,0.0,2745.4672658
2012-12-21,39220.96094,39220.96094,39053.07031,39124.57813,39124.57813,0.0,2738.7204691
2012-12-24,39124.57813,39241.60938,39050.30078,39187.37891,39187.37891,0.0,2743.1165237
2012-12-27,39187.37891,39435.44922,39154.73047,39427.12891,39427.12891,0.0,2759.8990237000003
2012-12-28,39427.12891,39489.62109,39271.94922,39385.03906,39385.03906,0.0,2756.9527342000006
2012-12-31,39385.03906,39385.03906,39095.73828,39250.23828,39250.23828,0.0,2747.5166796000003
2013-01-02,39250.23828,40069.23047,39250.23828,40061.75,40061.75,0.0,2804.3225
2013-01-03,40061.75,40245.01172,39936.82813,40245.01172,40245.01172,0.0,2817.1508204000006
2013-01-04,40245.01172,40290.94922,40048.26172,40274.78906,40274.78906,0.0,2819.2352342000004
2013-01-07,40274.78906,40341.39844,40132.42969,40162.55859,40162.55859,0.0,2811.3791013000005
2013-01-08,40162.55859,40256.23828,40055.83984,40155.62109,40155.62109,0.0,2810.8934763
2013-01-09,40155.62109,40330.44141,40155.62109,40330.44141,40330.44141,0.0,2823.1308987
2013-01-10,40330.44141,40408.42188,40160.57813,40299.58984,40299.58984,0.0,2820.9712888000004
2013-01-11,40299.58984,40348.67969,40172.80078,40281.14063,40281.14063,0.0,2819.6798441000005
2013-01-14,40281.14063,40428.92969,40108.30078,40144.07031,40144.07031,0.0,2810.0849217000005
2013-01-15,40144.07031,40282.05859,39762.10156,39913.07813,39913.07813,0.0,2793.9154691000003
2013-01-16,39913.07813,40090.21094,39786.14063,39879.76172,39879.76172,0.0,2791.5833204000005
2013-01-17,39879.76172,40054.28125,39815.01172,39964.55859,39964.55859,0.0,2797.5191013000003
2013-01-18,39964.55859,40222.42969,39964.55859,40166.53125,40166.53125,0.0,2811.6571875000004
2013-01-21,40166.53125,40166.53125,39832.60938,39989.57031,39989.57031,0.0,2799.2699217000004
2013-01-22,39989.57031,39989.57031,39646.21094,39912.44922,39912.44922,0.0,2793.8714454000005
2013-01-23,39912.44922,40218.16016,39912.44922,40185.19141,40185.19141,0.0,2812.9633987
2013-01-24,40185.19141,40604.58984,40185.19141,40604.58984,40604.58984,0.0,2842.3212888000003
2013-01-25,40604.58984,40604.58984,40395.25,40538.96094,40538.96094,0.0,2837.7272658
2013-01-28,40538.96094,40622.89063,40326.78125,40618.32031,40618.32031,0.0,2843.2824217000007
2013-01-29,40618.32031,40707.26953,40535.98047,40652.96094,40652.96094,0.0,2845.7072658
2013-01-30,40652.96094,40784.76172,40461.17969,40461.17969,40461.17969,0.0,2832.2825783000003
2013-01-31,40461.17969,40484.73828,40278.21094,40482.92188,40482.92188,0.0,2833.8045316
2013-02-01,40482.92188,40763.05078,40482.92188,40601.08984,40601.08984,0.0,2842.0762888000004
2013-02-04,40601.08984,40822.07813,40489.71094,40571.82031,40571.82031,0.0,2840.027421700001
2013-02-05,40571.82031,40668.92969,40416.07031,40663.33984,40663.33984,0.0,2846.4337888000005
2013-02-06,40663.33984,40779.82813,40443.05078,40559.67188,40559.67188,0.0,2839.1770316
2013-02-07,40559.67188,40792.85156,40559.67188,40694.76953,40694.76953,0.0,2848.6338671000003
2013-02-08,40694.76953,40983.01172,40694.76953,40892.64844,40892.64844,0.0,2862.4853908
2013-02-11,40892.64844,40959.28125,40817.25,40832.67188,40832.67188,0.0,2858.2870316000003
2013-02-12,40832.67188,40867.57031,40649.53906,40700.44922,40700.44922,0.0,2849.0314454000004
2013-02-13,40700.44922,40837.35156,40633.25,40808.73047,40808.73047,0.0,2856.6111329000005
2013-02-14,40808.73047,40808.73047,40474.76172,40732.85938,40732.85938,0.0,2851.3001566000003
2013-02-15,40732.85938,40777.03906,40641.85938,40681.33984,40681.33984,0.0,2847.6937888
2013-02-18,40681.33984,40689.57813,40383.75,40512.76172,40512.76172,0.0,2835.8933204000004
2013-02-19,40512.76172,40755.19141,40512.76172,40732.51953,40732.51953,0.0,2851.2763671
2013-02-20,40732.51953,40732.51953,40288.08984,40428.28125,40428.28125,0.0,2829.9796875
2013-02-21,40428.28125,40428.28125,39581.37891,39670.08984,39670.08984,0.0,2776.9062888000003
2013-02-22,39670.08984,39883.60156,39561.33984,39657.82031,39657.82031,0.0,2776.0474217000005
2013-02-25,39657.82031,40019.48828,39657.82031,39787.96094,39787.96094,0.0,2785.1572658
2013-02-26,39787.96094,39787.96094,39403.5,39568.28125,39568.28125,0.0,2769.7796875000004
2013-02-27,39568.28125,39630.35156,39007.26953,39275.37109,39275.37109,0.0,2749.2759763000004
2013-02-28,39275.37109,39746.98047,39275.37109,39709.55859,39709.55859,0.0,2779.6691013000004
2013-03-01,39709.55859,40179.30078,39709.55859,40134.96875,40134.96875,0.0,2809.4478125
2013-03-04,40134.96875,40134.96875,39800.76172,39844.23828,39844.23828,0.0,2789.0966796
2013-03-05,39844.23828,40558.51953,39844.23828,40546.23828,40546.23828,0.0,2838.2366796
2013-03-06,40546.23828,40668.35156,40420.16016,40437.25,40437.25,0.0,2830.6075
2013-03-07,40437.25,40740.89063,40375.85156,40719.67969,40719.67969,0.0,2850.3775783
2013-03-08,40719.67969,40915.89844,40675.21094,40732.80859,40732.80859,0.0,2851.2966013000005
2013-03-11,40732.80859,41019.89063,40714.69141,40984.21875,40984.21875,0.0,2868.8953125000003
2013-03-12,40984.21875,41026.23828,40795.83984,40952.46094,40952.46094,0.0,2866.6722658
2013-03-13,40952.46094,41040.10938,40829.80078,40876.10156,40876.10156,0.0,2861.3271092000005
2013-03-14,40876.10156,41047.71875,40789.25,40908.57813,40908.57813,0.0,2863.6004691000003
2013-03-15,40908.57813,41023.76172,40757.94141,40757.94141,40757.94141,0.0,2853.0558987000004
2013-03-18,40757.94141,40757.94141,40293.39844,40470.64844,40470.64844,0.0,2832.9453908
2013-03-19,40470.64844,40539.60938,40242.30859,40346.17188,40346.17188,0.0,2824.2320316000005
2013-03-20,40346.17188,40502.30078,40309.35156,40318.78906,40318.78906,0.0,2822.3152342000003
